2,2.718281828459
2.1,2.85419591988195
2.2,2.996741282138365
2.3000000000000003,3.1462412753733435
2.4000000000000004,3.3030346873467953
2.5000000000000004,3.4674764960817583
2.6000000000000005,3.639938665119284
2.7000000000000006,3.82081097370283
2.8000000000000007,4.010501884148421
2.900000000000001,4.209439448632393
3.000000000000001,4.418072257635568
3.100000000000001,4.636870432313729
3.200000000000001,4.866326663114274
3.300000000000001,5.106957297024277
3.4000000000000012,5.35930347591336
3.5000000000000013,5.623932328524115
3.6000000000000014,5.901438218762038
3.7000000000000015,6.192444053045204
3.8000000000000016,6.497602649590792
3.9000000000000017,6.8175981726405315
4.000000000000002,7.153147634760247
4.100000000000001,7.505002470489669
4.200000000000001,7.873950184767717
4.300000000000001,8.260816079715598
4.4,8.666465063525528
4.5,9.091803545376862
4.6,9.537781420484174
4.699999999999999,10.005394149573767
4.799999999999999,10.495684937286395
4.899999999999999,11.009747014215197
4.999999999999998,11.548726027509279
5.099999999999998,12.113822545205485
5.1999999999999975,12.706294679694198
5.299999999999997,13.327460835979892
5.399999999999997,13.978702590664314
5.4999999999999964,14.661467707859925
5.599999999999996,15.37727329853442
5.699999999999996,16.12770913009415
5.799999999999995,16.914441093335935
5.899999999999995,17.73921483423353
5.999999999999995,18.603859558377938
6.099999999999994,19.51029201626013
6.199999999999994,20.46052067797181
6.299999999999994,21.45665010630508
6.399999999999993,22.500885537656302
6.499999999999993,23.595537680583906
6.5999999999999925,24.74302774233537
6.699999999999992,25.94589269414599
6.799999999999992,27.206790786622513
6.8999999999999915,28.528507327059256
6.999999999999991,29.913960731093994
7.099999999999991,31.366208861697128
7.19999999999999,32.888455669101354
7.29999999999999,34.48405814592183
7.39999999999999,36.15653361238986
7.499999999999989,37.90956734732785
7.599999999999989,39.74702058123134
7.699999999999989,41.67293886859656
7.799999999999988,43.69156085744129
7.899999999999988,45.807327474813995
7.999999999999988,48.02489154797353
8.099999999999987,50.349127881850684
8.199999999999987,52.78514381437563
8.299999999999986,55.338290272274065
8.399999999999986,58.01417335100128
8.499999999999986,60.81866644360037
8.599999999999985,63.757922944440075
8.699999999999985,66.83838955501233
8.799999999999985,70.06682022025174
8.899999999999984,73.45029072518155
8.999999999999984,76.99621398309654
9.099999999999984,80.71235604796502
9.199999999999983,84.60685288527326
9.299999999999983,88.68822793714929
9.399999999999983,92.96541051929275
9.499999999999982,97.44775508900615
9.599999999999982,102.14506142547589
9.699999999999982,107.06759576539008
9.799999999999981,112.22611293901147
9.89999999999998,117.63187955394972
9.99999999999998,123.29669827610353
10.09999999999998,129.2329332595741
